conversation_set_id,conversation_id,conversation_date,highlight_id,highlight_start,highlight_end,highlight_words,neighborhood,theme,subtheme,highlight_duration,highlight_scale
80,1544,2021-10-18,4525327,2490.4,2515.1,"And the city leaders, when they're running for office, they'll tell you anything just to get your vote. And as soon as they get in there, they don't do nothing that they promised as city leaders. So my question really is what are they going to do for the young people, the young adults when they get into office? That's all I have to say.",west roxbury,['institutions'],"['expectations', 'accountability']",24.699999999999818,49.399999999999636
80,1544,2021-10-18,4525328,2550.9,2620.3,"Okay. All right. I'm just trying to make this into a question. Like what do I want [inaudible]... a question. This would be to the politician people. Can you make a law so that smoking of all types, cigarettes and e-cigs and marijuana and everything is forbidden in housing buildings that have more than one unit to them? Because it's a health thing and it can be really bad when you have the secondhand smoke. And you can't subject other people to your smoke, all these other places, but not everybody can afford a single-family house and you get into an apartment, and it shouldn't just be a particular development or just public housing, but it should be everything. It should be public housing, middle-class condos, everything because people should not be subjected to that. It has really bad health consequences. So that's something that I would like them to do something about. So, I didn't make it a question, but that's what I want to have-",west roxbury,"['institutions', 'housing']","['expectations', 'accountability', 'processes', 'housing quality']",69.40000000000009,138.80000000000018
80,1544,2021-10-18,5245404,2963.2,3106.7,"I kind of resonated with what Ms. Edythe spoke about and the other young lady. Even when she spoke about her concerns, not all white people are privileged or middle-class. So trying to not be racial bias or anything of that nature, but also just be mindful that, so understanding us black and brown and beige what we go through every day and before 400 years, right? So kind of understanding where we're coming from. And so to enlighten exactly how she's... I don't know who is the person who her name is not to be rude or anything, but just kind of just have that mindset, like they need to be really mindful of everyone, regardless of the color of your skin or the content of your individual, who you're existing of your whereabouts and how abouts in your lifestyle, or whatever. If you're from any form of different than what they call normal, which this crazy new lifestyle we all have that I disrespect it regardless of your gay, lesbian, white, black, or brown, but I don't want to be judged because of the color of my skin. And we always being judged by the color of our skin every single day and how we characterize ourselves, how we carry ourselves. And so that plays a whole key part of services that we want to get, and I don't want to be like, ""Oh, this because I'm black, I should get this. I should get that because it's entitled to me."" The damn right. If someone is entitled to me because listen, my ancestors, they fought, we continue this fight. And sometimes we lose in the vision of what our beliefs are. But also, we also have to understand that those are not the only ones. We're not the only ones, but we do suffer. We suffer. And so understand if you're feeling how you're feeling, completely understand how we feel. No, we don't want to be judged in that form or fashion because I'm educated, like Ms. Edythe is educated, Nadine's educated. But when they look at us as individuals, they put a label on us and everybody's not on that label.",west roxbury,"['community trends', 'institutions', 'inequality']","['unjust', 'belonging', 'unheard', 'disempowered', 'processes', 'race-based', 'class-based', 'gender', 'sexual orientation']",143.5,287.0
80,1544,2021-10-18,5243023,1732.7,1737.9,what is going to happen with my future,west roxbury,['institutions'],['expectations'],5.2000000000000455,10.400000000000091
80,1544,2021-10-18,5245403,2848.9,2888.6,"Trayce said a lot of stuff that I already was thinking about, like the bike lanes. And like Trayce said, the car lanes should be just as wide as... wider than the bike lanes. And the bike lanes should be in a park, not on a street like American Legion Highway where people really don't abide by the bike lanes. And then when they get close to it, then they want to cut in front of you. If you're driving and it's not a good idea. It's not a good idea. It's not the safety idea anyways.",west roxbury,"['safety', 'infrastructure']","['sense of safety', 'transportation']",39.69999999999982,79.39999999999964
80,1544,2021-10-18,5245405,3109.7,3151.8,"I agree 100%. That label should just be throwed away because if I started breaking everything down, but y'all these nationalities come from who, from us because without us- The label could be that- ... Our nation, y'all wouldn't have no kind of nation because of us. Right. And because of my ancestors. The label should be that I am Nadine. She is Trace and she is Edythe. And we should all be able to say, ""I am."" Exactly. That should be our label. Yes.",west roxbury,"['community trends', 'inequality']","['belonging', 'race-based']",42.100000000000364,84.20000000000073
80,1544,2021-10-18,5245408,3513.9,3753.7,"I have a whole lot that I'd like to share but I don't know. I don't know. I'm hoping that things will be able to get better. Like someone said earlier, we're about to have our first woman mayor elected. And I just hope that this time around that this will bring about... well, it's going to be a change, regardless. Whether it brings change, there's going to be a change because we've never had a woman mayor before. And I hope that whoever it is that is elected, I hope that they get in there and they try... Nothing beats a try, but a failure to try... that they try to fulfill all the promises that they are making. I know that trying to get elected, that is one of the things that they do, but the world is much different now. People are struggling like they never struggled before. And I just hope that this person by the grace of God they're selected and that gets in there, that they get in there with some help for the little guy, some help for the children, some help for the seniors. And that they bring for change like it's never been brought before because the change needs to be brought. And unless somebody steps up to the plate and does it. Don't just talk. If I could do it. Oh my gosh. I damn well would. Okay? You better believe that. Okay? But I'm not in that position at the level that she's at, the person who's got to be the woman mayor. But I think that all of us as a whole, are in a position to be able to come together on platforms like we are on tonight to get together, to band together, to try to make this work for all of us. We are all in this together. And we have to take initiative. Okay? Everybody's not like me. Everybody's not like you, but for the people who are, we have to start taking initiative and being accountable. These are our children. These are our parents. Okay? This is our future. We have to stop sitting back. We got to do something about",west roxbury,"['community trends', 'institutions', 'community life']","['belonging', 'hopeful', 'lack of action', 'expectations', 'accountability', 'processes', 'call to action']",239.79999999999973,479.59999999999945
81,1504,2021-09-30,4077483,810.0,854.8,"Mel King affectionately known as Papa Mel. And the only way for the Boston of color to actually benefit is to get people in office that will be transformational. And incorruptible, that's why like Brother Larry said you had a 4% turnout because everything's been transactional instead of transformational. So my question is who, what, where, when, why, and how can we achieve this? That's my whole thing.",west roxbury,['institutions'],"['accountability', 'processes']",44.799999999999955,89.59999999999991
80,1544,2021-10-18,5245407,3382.3,3481.2,"Hi this is Edythe again. I'm an educator and all the things that are happening in schools especially in Boston because that's where I went to Boston. That's where I attended school and graduated from college. You see the same stuff that was going on in the 60s when I was in school. The black children, and I'm not talking about brown, blue, purple because back in the day, it was just black and white. And we were the only ones that were always getting uneducated. And we were always getting in trouble. We always had books that we had to share. We couldn't go to the schools that we wanted to go to, but the white kids would then any school they signed up for they could go to. In my high school in one of my classes, I was the only black student in the whole class. So nothing educationally to me has changed in issues, and the same thing is over and over and over again. They don't care about us. They don't care about who we are, what they want to do for us. And the only thing that we can do is be the advocate for ourselves, for our children, for our family, and et cetera. I'm done.",west roxbury,"['institutions', 'education', 'inequality']","['processes', 'school infrastructure', 'quality of education', 'race-based', 'class-based']",98.89999999999964,197.79999999999927
80,1544,2021-10-18,4525323,2173.1,2219.0,"How long do we continue to wear these masks? And so, like Nadine spoke, where is our future? We're hearing about the COVID-19 and all this other stuff that's happening. Once you had it, you didn't have the vaccine for six months or so forth. You got to get a booster now. And so I'm trying to define is this shot you got to get? Is it actually the vaccine? Or is it just that piece that kind of keeps you from having a horrible experience between life and death catching COVID? And this is trying to kind of minimize it so that you're not having that full-blown effects from COVID.",west roxbury,['public health'],['covid-19'],45.90000000000009,91.80000000000018
81,1504,2021-09-30,4077488,1184.4,1214.5,"Well, what contributed to me getting to my question is the expenses of living life here in Boston. And seeing, and I agree with my sister. That talk is one thing we as Black people, we allow politicians to be elected yet we don't hold them accountable. We vote them in and we don't hear from them, or see them, or call them, or speak to them until the next time they're getting ready to get back in the election. Right.",west roxbury,['institutions'],['accountability'],30.09999999999991,60.19999999999982
80,1544,2021-10-18,5245402,2625.3,2689.6,"Did you know they will have a law passed like that? There's already housing that has the laws passed like that, but they still do it. Maybe they smoke around the premises, and you still can smell it from your window because where I live, you can smell it all over our complex. And we do have rules in our lease that there's no smoking on the complex. And it happens all the time. So a law is a law and sometimes- It's better to have a law than no law. At least that's something. Even if some people follow it- Yeah, but they don't abide by it anyways. So... And a lot of senior complexes, they don't abide by it. Like there's a big complex on Warren Street across from the Y. And everybody is a no smoking in the building, but all outside of the building there's benches and everybody just comes out and smokes. Like it's a pot party or something.",west roxbury,"['institutions', 'housing']","['accountability', 'housing quality']",64.29999999999973,128.59999999999945
81,1504,2021-09-30,4077489,1272.2,1282.4,"So my thing is this, how are we going to hold these politicians accountable? And why is it so much that we have to go to the politicians that have them do what we should be able to do ourselves?",west roxbury,['institutions'],"['accountability', 'processes']",10.200000000000045,20.40000000000009
81,1504,2021-09-30,4077484,943.1,946.0,"You know, my question was education based as far as my children and my community, and how I see there's such a large gap in how [crosstalk] education between the ones who can afford to take their child to a private school, and one of those who go to public school. And the worst part, we're teaching our own kids. There's",west roxbury,"['education', 'economic opportunity']","['quality of education', 'income']",2.8999999999999773,5.7999999999999545
81,1504,2021-09-30,4213002,417.8,470.8,"Hey listen, maybe the politicians aren't playing the right game. Obviously there is a way to bring voters out. [inaudible] proved that. But they're not putting their feet to the ground. They say they're grass roots, but they're not really grass roots. And that's the consequence. [inaudible]. The vote always just splits in Boston. It always just split. Divide and conquer things seem to work in politics in this city. But it's unfortunate, you know?",west roxbury,['institutions'],"['accountability', 'processes']",53.0,106.0
81,1504,2021-09-30,4213003,1220.8,1224.4,"Absolutely. They say the same things. They say the same things. There's nothing new that they're saying. They promise us all education, housing, jobs. I mean those are things that they present, but who's actually doing it? How can we vote these politicians back in? So to me, once again it goes back on us. If I'm working, if I have a decent job, then I'm okay. I ain't hungry, so I ain't so much worried about the next brother, the one that's breaking in your house, stealing your car. I ain't worried about him until he actually does something to me. Then I'm worried about him.",west roxbury,"['institutions', 'community life']","['accountability', 'community relationships', 'community values']",3.6000000000001364,7.200000000000273
81,1504,2021-09-30,4077480,261.6,314.3,"Yes, so I don't mind. Yes. My name is [inaudible] is my real name, but they call me [inaudible]. I'm in funny kind of spiritual and emotional mood here in Boston. And I've been growing up here in Black Boston. I'm really bothered by where we are in Boston right now. I feel that there's so much more that could be offered to Black people in this city. And I feel that the fact that we are such a large part of the city of Boston. And I look back and I look at how we participated especially in the election, and voting. I mean, it seems to me like a big joke. Because how is it that you get 4% of voters to come out, Black voters, when you have thousands of voters that are registered, just don't feel as necessary to come out to vote. I'm really bothered by that.",west roxbury,['institutions'],"['expectations', 'accountability', 'processes']",52.69999999999999,105.39999999999998
80,1544,2021-10-18,4525318,1484.6,1538.5,"All right. Well, one thing is, it seems like if you're white and poor, nobody wants to help you. Like, if you're rich, they'll help you, or you can just buy everything yourself, and that when they give out the help, they either want certain colors that aren't white or any color, but white. And if you're poor, you're like always the last to get Fios and you're excluded from help. So that's something that I don't think is good. I don't think it's going to change at least in this part of the country, but that's how it is. I don't like that. And during the pandemic, a lot of good resources and things came out and it would be nice if they all stayed, but I don't think that they will and they keep going away, but it was nice to have them when they were here.",west roxbury,"['institutions', 'public health', 'inequality']","['expectations', 'accountability', 'processes', 'institutional resources', 'covid-19', 'race-based']",53.90000000000009,107.80000000000018
80,1602,2021-11-01,5242885,1004.4,1024.1,"my experience with that is that I have been unemployed, especially during the COVID time, so I want to know how we can curb this unemployment rates that only occurs, for example, when there's a pandemic, so that's what I would want to know.",west roxbury,"['institutions', 'public health', 'economic opportunity']","['expectations', 'processes', 'covid-19', 'jobs']",19.699999999999932,39.399999999999864
80,1602,2021-11-01,5242886,1037.6,1044.8,"my question is, is it possible to create more affordable child centers?",west roxbury,['economic opportunity'],['affordable childcare'],7.2000000000000455,14.400000000000091
80,1602,2021-11-01,5242887,1046.2,1067.8,My experience that has made me come up with that question is because sometimes I find it difficult to find an affordable childcare center where I can have my child's taken care of as I go to work.,west roxbury,['economic opportunity'],['affordable childcare'],21.59999999999991,43.19999999999982
80,1602,2021-11-01,5242888,1106.8,1127.7,"My question is, if there could be... Given the high cost of housing, whether in future there is... Okay, if there could be more affordable housing for everyone, been with a lot of bills, food, tuition fee.",west roxbury,['housing'],['housing affordability'],20.90000000000009,41.80000000000018
80,1602,2021-11-01,5242884,994.9,1002.6,How can we improve on employment of youth and other people in the economy?,west roxbury,"['institutions', 'economic opportunity']","['processes', 'jobs']",7.7000000000000455,15.400000000000091
80,1602,2021-11-01,5242893,1167.4,1171.9,I wanted to ask what is the future of employment in Boston,west roxbury,['economic opportunity'],['jobs'],4.5,9.0
80,1544,2021-10-18,4525326,2438.7,2445.0,"Should we get this shot? Should we not get the shot? And if we have this shot, are we going to die from the shots? You know what I'm saying? Mm-hmm (affirmative).",west roxbury,['public health'],['covid-19'],6.300000000000182,12.600000000000364
80,1602,2021-11-01,5242889,1143.0,1156.3,Too much bills to pay and also the cost of housing is really high. So it makes it hard to budget on everything else.,west roxbury,"['housing', 'economic opportunity']","['housing affordability', 'income']",13.299999999999955,26.59999999999991
80,1544,2021-10-18,5245406,3151.8,3308.7,"Everybody is feeling some form of way. So like when I was in college, I took a class, right? Race, class, and gender. And in that class, it talked about somewhat like privilege, right? So what I learned was that white people are minorities. I said, ""Okay, so you tell me how that different from a urban community who majority are minorities."" So what I was informed is because they don't have access to a lot of different resources because they make a dollar more or a hundred dollars more, or $2,000 more. And so that's why they don't qualify for a lot of services or resources that is around. And so what I want to say in the urban community or overall across the state or the state that they reside in. And so when I learned that I had to go back and kind of really, really dig in, like, okay... So for the household, if it's a household family, two parents in the household, yes, their income is going to escalate, right? And so maybe that one person, one of the members who is the breadwinner, maybe something happens along the way. And then, so they still minimize all the resources they can get they're entitled to because maybe the other member of the household who was the half of the breadwinner still makes too much money because they make over 60, 70,000 a year, right? So because of that, they still not entitled, but they did become minorities. That's complicated. So it's so complicated because who set the barriers of what these words mean? Where it comes from? Where does it resonate from? Mm-hmm (affirmative). So that's what I find such a differ in how you classify Caucasian or white, black, however you want to put it, black, brown, and beige. I put the beige in there because all of us, we all come in different formations. I ain't going to say different colors because I don't believe in colors, even though I could be wrong. How I identify? I identify as who I am. Everybody can identify who they are as an individual, but we all come from the same place. I don't care if you're black, brown, Asian, don't matter. European, Scotland, Ireland, you all come from the one. The one and only bloodstream and that's black. I rest my case.",west roxbury,"['institutions', 'education', 'economic opportunity', 'inequality']","['processes', 'institutional resources', 'higher education', 'income', 'race-based', 'class-based']",156.89999999999964,313.7999999999993
81,1504,2021-09-30,4077481,337.9,355.3,"What I think is important is the fact that how are we going to exist? Yeah. I wouldn't want to be a [inaudible] but I see us being pushed out of this community. I see us being moved out of here. So, where are we going to be in the next five to ten years?",west roxbury,['housing'],['gentrification and displacement'],17.400000000000034,34.80000000000007
80,1602,2021-11-01,5242892,1218.9,1237.7,"And life experience for me is that... So me in West Roxbury, I go to school in Longwood, it's pretty easy for me to get there. It's 45 minutes, maybe with buses, commuter rail, Orange Line, all that. But my friends who live in Dorchester have a much harder time getting to school. It's like an hour and 15, an hour and a half for them.",west roxbury,['infrastructure'],['transportation'],18.799999999999955,37.59999999999991
81,1504,2021-09-30,4077486,1106.9,1108.9,"Nothing gets done. Talk is cheap. I know nothing gets don't unless you apply yourself personally and get in it. I can sit and talk all day about stuff, but I have to go to meetings. I have to do things. I have to apply myself. I have to talk to people. Yes. But that's not where it ends. You have to get out there and do something.",west roxbury,['institutions'],['accountability'],2.0,4.0
80,1602,2021-11-01,5242891,1196.4,1217.3,"Since public transit is such an invaluable resource for all, is the MBTA inclusive to everyone in Boston? How can we all be accounted for by buses and trains? Because it's one thing to be able to get in and out of the city. But getting around the inner city neighborhoods is just as important. So are we able to do that? And how can we make the MBTA more inclusive to all Bostonians?",west roxbury,['infrastructure'],['transportation'],20.899999999999864,41.79999999999973
80,1602,2021-11-01,5242894,1172.6,1184.4,"during COVID, I lost my job. And I think I wanted to know the future of employment if it is promising or how can we do better as Boston?",west roxbury,"['institutions', 'public health', 'economic opportunity']","['accountability', 'processes', 'covid-19', 'jobs']",11.800000000000182,23.600000000000364
80,1544,2021-10-18,4525322,2073.4,2136.8,"Yes, I can. So when I think about what the future holds, knowing that not just because of the pandemic, but because of the pandemic, now rent control, which we should not be saying anymore, but it feels like that's the only thing we know. And then how do we get to that level where when they do the cap on it, I guess I think a lot of the city councils and the mayor there... well, the mayor going forward are just like, okay, there's some of them who support it. And those two candidates who didn't support it is because one spoke about when they cap, it's going to be capped where it's at right now. And that is not what we want because when you cap it where we are at now like your rent could be $3,000, your rent could be $2,000.",west roxbury,"['institutions', 'public health', 'housing']","['expectations', 'accountability', 'covid-19', 'housing affordability']",63.40000000000009,126.80000000000018
80,1564,2021-10-21,5245626,2762.6,2853.4,"Le puedo decir algo. Yo también pertenezco a una organización, no a una, a varias de aquí de la comunidad de East Boston. Nosotros escuchamos diariamente, uno, los desalojos. Que ahorita, incluso, estuvimos en la Casa del Estado hoy en la mañana, por los desalojos, sabemos que hay 24.000 desalojos ahorita; y eso es algo que fue debido al COVID, como todos lo sabemos, es algo que está muy fuerte y es lo que también tienen que apoyar. Sabemos de que hay muchas necesidades para la comunidad inmigrante, y cada persona tiene una preocupación grande. Y yo siento que tenemos que trabajar en eso, y nos tienen que apoyar sobre los desalojos, que esa ley tiene que pasar, es una parte para las personas que rentamos y para los dueños de los apartamentos igual, porque aquí es parejo; no solo es para uno, no es para los otros, es para ambos. Entonces, eso creo que también deberíamos de trabajar mucho, y ellos nos deberían escuchar y aprobar esa ley, para que esto sea bien, pero bien verificado, para todas estas personas inmigrantes que estamos necesitando ahorita.",z_prefer not to say,"['institutions', 'public health', 'housing', 'community life']","['lack of action', 'expectations', 'accountability', 'processes', 'covid-19', 'homeownership', 'gentrification and displacement', 'housing affordability', 'housing instability', 'call to action', 'resident actions']",90.80000000000018,181.60000000000036
80,1564,2021-10-21,4711558,2082.7,2109.6,"Creo que, para empezar, tenemos la dicha de vivir en uno de los estados más hermosos de todo el país. Mi pregunta es, ¿por qué existen tantos vagabundos, personas sin hogar, o personas con apariencias de que tienen ciertas adicciones? ¿Cuál es mi lugar en ese futuro?",z_prefer not to say,"['public health', 'housing']","['drugs and drug use disorder', 'housing instability']",26.90000000000009,53.80000000000018
82,1575,2021-10-28,5065135,1941.0,2013.4,"Inequity and inequity in the banking and the neighborhoods, the property values, they're up there and it's not really sustainable for a lot of people from Boston. They're moving out. They're heading to Brockton and other places. I don't think that's right, either. I think something should be done about that. More affordable housing. How have you experienced that? Dealing with the banks. Can't get loans. Interest rates are unreasonable for the loans that you can get. Redlining. It's more of the same. It's more of the same. I think it's getting worse, actually. Yeah. Almost like history repeating itself.",z_prefer not to say,['institutions'],['lack of action'],72.40000000000009,144.80000000000018
80,1564,2021-10-21,4711559,2109.6,2157.5,"Yo quisiera ocupar algún lugar, pero como decía Jenny, existe la desigualdad, y no somos tomados en cuenta. Entonces, ¿cuál ha sido mi experiencia? Yo no tengo un carro, yo no manejo; yo tomo el transporte público, yo camino por las calles de Boston, y se los encuentran en muchísimos lugares, uno viene al lado de ellos en el bus. Y dan mucha pena encontrarse a todas esas personas durmiendo en la calle, y hasta con niños pequeños. ¿Por qué no encontrar un lugar para poder ubicarlos? No sé si quiere que me extienda más. Gracias.",z_prefer not to say,"['infrastructure', 'housing', 'inequality']","['transportation', 'housing instability', 'race-based', 'foreign-born ']",47.90000000000009,95.80000000000018
80,1564,2021-10-21,4711560,2164.8,2186.5,"Mi pregunta es, ¿cómo podemos promover la equidad para inmigrantes jóvenes? ¿Cómo podemos promover oportunidades educacional, [foreign]?",z_prefer not to say,"['education', 'inequality']","['higher education', 'school infrastructure', 'quality of education', 'class-based', 'foreign-born ']",21.699999999999818,43.399999999999636
82,1575,2021-10-28,5065129,1177.2,1296.6,"And what brought me to that question is because I want to move back closer into the city, back in Lower Roxbury to [inaudible] and I noticed that, if you don't have an income, that you're not going to be, so like [inaudible] some type of lottery system that they have going where you have thousands of people, they have [inaudible] their community, and I think it's wrong. It's sad to see how it's taking place, where it's almost like people who have grown up the city their whole lives are being excluded from this process. It brought me to it because, again, I wanted to move closer back to the city. So that is the question that I have. My biggest [inaudible] as to why I'm here, participating in this platform, because I think that the people, [inaudible] whether it be... If it's from... You know, this great thing that's taking place in the city of Boston. These beautiful high rises. And we're not given that opportunity. They only give to their own side, like to people who are looking for housing. And I think it's something that they need [inaudible]. I'm done. (Silence)",z_prefer not to say,['community life'],"['community relationships', 'community values']",119.39999999999986,238.79999999999973
80,1564,2021-10-21,4711561,2186.5,2295.3,"Y porque es una pregunta también que hay mucha desigualdad, inequidad, porque estudiantes o jóvenes inmigrantes no tienen los mismos derechos que tienen como los ciudadanos. Por ejemplo, esta pregunta viene de mi experiencia como estudiante universitaria inmigrante, que mis padres han tenido que pagar mi [foreign] y mis [foreign] en completo. No nos han dado ningún [foreign]; y eso en turno quiere decir que yo también tengo que trabajar durante mis estudios y trabajar mucho para poder comprar mis cosas, para poder ayudarle a mis padres y todo eso. Y eso también distrae estudiantes de sus estudios y lo hacen mucho más difícil que otros estudiantes nacidos aquí. Al cual yo creo que deberían de haber más oportunidades, para que estudiantes como yo y estudiantes inmigrantes puedan estudiar en las universidades o en los colleges, sin tener tanto estrés y tanto [foreign], tantos-- ¿cómo se dice? Obstacles? Barreras.",z_prefer not to say,"['institutions', 'education', 'economic opportunity', 'inequality']","['processes', 'institutional resources', 'higher education', 'quality of education', 'jobs', 'economic assistance', 'income', 'race-based', 'class-based', 'foreign-born ']",108.80000000000018,217.60000000000036
80,1564,2021-10-21,5242763,2545.4,2585.9,"yo me conecte también con Jenny. Por las licencias de conducir. ¿Por qué por las licencias? Porque son muy útiles para nosotros como inmigrantes que no podemos sacar una licencia. Y sabemos que estamos luchando por esta licencia en el Estado de Massachusetts. Y no nos ha sido escuchado. Porque, ¿todos qué usamos? Un transporte público, porque no tenemos cómo andar en un carro. Entonces, por eso me identifiqué mucho con Jenny por las licencias de conducir. Y tenemos que luchar hasta que lo logremos obtenerlas.",z_prefer not to say,"['community trends', 'institutions', 'safety', 'infrastructure', 'inequality']","['unheard', 'processes', 'sense of safety', 'transportation', 'foreign-born ']",40.5,81.0
80,1564,2021-10-21,5245628,2953.7,2998.1,"Sí, nosotros como inmigrantes, como trabajadores esenciales de la economía de este país, nos sentimos defraudados, nos sentimos ignorados. Yo siento como que estoy viviendo el mismo episodio de mi país, porque en mi país, para las elecciones ahí andan los gobernantes, ahí andan los políticos buscando los votos, pidiendo los votos. Pero después que llegan a ese lugar, cuando ya lograron ese puesto, se olvidan de todos los que los apoyaron. Gracias.",z_prefer not to say,"['community trends', 'economic opportunity', 'inequality']","['betrayed', 'manipulated', 'unheard', 'jobs', 'race-based', 'foreign-born ']",44.40000000000009,88.80000000000018
80,1564,2021-10-21,5242764,2597.0,2675.2,"Yo me identifiqué con Karlita. Yo conozco a Karla desde que Karlita estaba como en quinto, sexto grado, y conozco su familia y me consta el esfuerzo tan grande de sus padres, trabajando de sol a sol hasta fines de semana. Porque sus tres hermanos, o sea, Karla y sus dos hermanos son estudiantes inmigrantes, que han luchado contra la corriente por mantenerse en la universidad. Porque conecto, aparte por el cariño que siento por ella y su familia, porque yo tengo una hija que está en la universidad, que gracias a Dios ella no ha tenido una barrera migratoria para poder acceder a una universidad. Mas, sin embargo, la educación, para ella poder acceder a una universidad tuvo que ganarse una beca. Porque las oportunidades de ir a la universidad no son para todos. Entonces, por eso conecté con Karla, porque su historia la conozco y porque sé el sacrificio tan enorme que la familia Morales, en general, hace para que sus tres hijos sean profesionales en este país.",z_prefer not to say,"['community trends', 'institutions', 'education', 'economic opportunity', 'inequality']","['unjust', 'processes', 'institutional resources', 'higher education', 'jobs', 'income', 'race-based', 'foreign-born ']",78.19999999999982,156.39999999999964
80,1564,2021-10-21,4704226,1927.6,2076.0,"Boston? Porque nosotros tenemos lugares muy bonitos. Ahorita viene una construcción grande que se quiere que se desaparezca una parte del Parque Azul, que le llamamos nosotros; y sabemos que cuando vamos a veces en la noche vemos toda la ciudad de Boston, que se ve bella. Y por esto de las construcciones, esto va a desaparecer. Entonces, ¿ese es el futuro que quieren en Boston? No, ¿verdad? Yo creo, al menos yo no quiero ese futuro para Boston. ¿Por qué me llevó a esa pregunta? ¿O por qué me asocié con la pregunta que ustedes hicieron? Porque yo voy un día de estos caminando sobre la calle Lexington a la Marion, a la Meridian, voy viendo que no tenemos ni dónde caminar por esas construcciones que están haciendo. Nosotros, como residentes de East Boston, no hay dónde parquear un carro, porque esta gente que está construyendo tiene toda la calle para ellos. Vienen ellos con mucha fuerza, quitan-- los residentes ponen conos para poder tener su parking, quitan el cono, lo suben a la acera, y ellos ponen sus carros de construcción. Y nosotros que le pagamos a la ciudad, los que tenemos carros o X, pagamos las taxes, ahí pagamos los derechos de la calle también, porque el carro paga unos taxes. Entonces, ¿el futuro de Boston adónde va a estar? No vamos a tener futuro ya, porque lo vemos algo que está desapareciendo lentamente. Podemos estar en reuniones diciéndoles, nos hemos reunido con gente de la ciudad de Boston, dicen: ""Sí, sí"". Pero ellos a nosotros como personas inmigrantes no nos escuchan, nosotros no tenemos ni voz ni mando en este país. Pero sí nos sacan nuestros taxes, sí tenemos que pagar taxes porque no tenemos un social, no nos van a regresar plata. Entonces, ¿ese es el futuro que quieren para Boston? Creo que ahí es donde tenemos que trabajar todos juntos, porque aquí no solo es una persona, aquí somos una comunidad entera. Gracias.",z_prefer not to say,"['institutions', 'infrastructure', 'community life', 'inequality']","['accountability', 'processes', 'institutional resources', 'transportation', 'community relationships', 'community values', 'race-based', 'class-based', 'foreign-born ']",148.4000000000001,296.8000000000002
80,1564,2021-10-21,5242765,2701.1,2728.5,"porque mi conexión principal fue con Jenny, acerca de las licencias de manejo. No podemos tomar un riesgo a que podamos ser atrapados sin ese documento, quisiéramos poder ser incluidos y poder transitar libremente. Gracias.",z_prefer not to say,"['community trends', 'institutions', 'inequality']","['unjust', 'belonging', 'processes', 'institutional resources', 'race-based', 'class-based', 'foreign-born ']",27.40000000000009,54.80000000000018
80,1564,2021-10-21,5245627,2866.7,2951.5,"Yo creo que [diafonía]. Perdón. Creo que de, alguna manera, cada una de nosotras tenemos una inconformidad con el sistema en el que vivimos, que de alguna manera sentimos que nuestros legisladores o que las leyes no están siendo justas, lo suficientemente justas para defender nuestros derechos como ciudadanos de esta nación, independientemente del estatus migratorio. Entonces creo que sí hay como una inconformidad con el sistema en el que vivimos, ya sea por el área de la vivienda, ya sea porque el Estado no aprueba las licencias, ya sea porque la comunidad inmigrante no goza de los mismos privilegios o derechos; pero de alguna manera tenemos un denominador común, que son quienes nos gobiernan, que de alguna manera nos sentimos defraudados. Independientemente que tengamos un social o no tengamos un social, en una taza de café que compramos, estamos pagando impuestos. Entonces, he ahí el problema, de alguna manera sentimos que estamos siendo marginados u olvidados por la gente que nos gobierna.",z_prefer not to say,"['community trends', 'institutions', 'housing', 'inequality']","['unjust', 'betrayed', 'unheard', 'disempowered', 'lack of action', 'processes', 'housing affordability', 'race-based', 'foreign-born ']",84.80000000000018,169.60000000000036
80,1564,2021-10-21,5242762,2427.2,2537.8,"Yo me conecte con Mayra Molina. ¿Por qué me conecte con Mayra Molina? Porque ella habló de las áreas verdes, automáticamente estamos deforestando, porque si estamos deshaciéndonos de las áreas verdes para construir edificios, entonces estos calores que nos estaba dando la vez pasada en parte es a raíz de esto. ¿Por qué le digo esto? Porque yo tengo experiencia, yo soy de Honduras, en Honduras hay mucha deforestación, por eso los calores son intensos, horribles en Honduras, porque la gente corta los árboles para sacar madera, y luego no siembran otro árbol para atrás; y eso es una de las causas. Cuando nosotros escuchamos de este problema climático, nosotros lo repetimos, se vuelve algo repetitivo, pero no nos centramos a pensar cuáles son las causas de estos calores que nos están atacando a nosotros. Y entonces, en el futuro, ¿qué va a pasar con el futuro? Nosotros ya estamos viendo en otros estados las quemas, los fuegos en California y en todos estos lados, es a causa de todas estas situaciones. Cuando uno quiera ir a caminar al parque a tomar un poco de aire puro, aire fresco, en el futuro no se va a poder.",z_prefer not to say,"['institutions', 'infrastructure']","['processes', 'climate impacts']",110.60000000000036,221.20000000000073
82,1575,2021-10-28,5244972,3104.9,3134.5,"No, I agree with everything that's been said. We do have to look back to improve our future, but as far as just us bringing people together, it's hard to bring the black community together because everybody's divided in this mindset of what happened in the past. They dwell on that and they don't want to move forward. We have to, like you said, use our past to increase our future.",z_prefer not to say,"['community trends', 'community life', 'inequality', 'to review']","['hopeful', 'community values', 'race-based']",29.59999999999991,59.19999999999982
